"Plot Title: two"
"#","Date Time, GMT-08:00","K-Type, °F (LGR S/N: 21379101, SEN S/N: 21379101, LBL: A)","K-Type, °F (LGR S/N: 21379101, SEN S/N: 21379101, LBL: B)","K-Type, °F (LGR S/N: 21379101, SEN S/N: 21379101, LBL: C)","K-Type, °F (LGR S/N: 21379101, SEN S/N: 21379101, LBL: D)","Host Connected (LGR S/N: 21379101)","Stopped (LGR S/N: 21379101)","End Of File (LGR S/N: 21379101)"
9836,11/07/25 02:11:45 PM,93.27,84.92,84.34,79.56,,,
9837,11/07/25 02:11:48 PM,93.58,84.87,84.54,79.54,,,
9838,11/07/25 02:11:51 PM,93.43,84.99,84.52,79.57,,,
9839,11/07/25 02:11:54 PM,92.66,85.01,84.56,79.52,,,
9840,11/07/25 02:11:57 PM,92.44,85.10,84.54,79.41,,,
9841,11/07/25 02:12:00 PM,91.78,85.26,84.70,79.34,,,
9842,11/07/25 02:12:03 PM,91.17,85.08,84.51,79.20,,,
9843,11/07/25 02:12:06 PM,91.40,85.21,84.49,79.16,,,
9844,11/07/25 02:12:09 PM,91.47,85.26,84.54,79.09,,,
9845,11/07/25 02:12:12 PM,91.35,85.41,84.54,79.18,,,
9846,11/07/25 02:12:15 PM,90.79,85.42,84.58,78.98,,,
9847,11/07/25 02:12:18 PM,91.27,85.15,84.40,79.00,,,
9848,11/07/25 02:12:21 PM,90.79,84.97,84.16,79.03,,,
9849,11/07/25 02:12:24 PM,90.07,85.01,84.00,78.94,,,
9850,11/07/25 02:12:27 PM,90.48,85.15,84.00,79.07,,,
9851,11/07/25 02:12:30 PM,91.53,85.28,84.22,79.18,,,
9852,11/07/25 02:12:33 PM,92.17,85.28,84.42,79.18,,,
9853,11/07/25 02:12:36 PM,92.25,85.21,84.51,79.21,,,
9854,11/07/25 02:12:39 PM,92.64,85.19,84.60,79.16,,,
9855,11/07/25 02:12:42 PM,93.40,85.28,84.69,79.12,,,
9856,11/07/25 02:12:45 PM,93.79,85.33,84.74,79.21,,,
9857,11/07/25 02:12:48 PM,94.12,85.33,85.05,79.20,,,
9858,11/07/25 02:12:51 PM,93.65,85.19,85.05,79.14,,,
9859,11/07/25 02:12:54 PM,93.06,85.17,85.15,79.11,,,
9860,11/07/25 02:12:57 PM,93.52,85.17,84.97,79.02,,,
9861,11/07/25 02:13:00 PM,93.15,85.12,84.88,79.02,,,
9862,11/07/25 02:13:03 PM,93.29,84.83,84.65,79.11,,,
9863,11/07/25 02:13:06 PM,93.24,84.25,84.34,79.11,,,
9864,11/07/25 02:13:09 PM,92.32,83.88,83.91,79.57,,,
9865,11/07/25 02:13:12 PM,91.83,84.00,83.68,79.88,,,
9866,11/07/25 02:13:15 PM,91.38,84.16,83.57,79.77,,,
9867,11/07/25 02:13:18 PM,90.10,84.27,83.68,79.70,,,
9868,11/07/25 02:13:21 PM,90.21,84.43,83.70,79.57,,,
9869,11/07/25 02:13:24 PM,90.41,84.29,83.55,79.68,,,
9870,11/07/25 02:13:27 PM,90.18,84.31,83.46,79.56,,,
9871,11/07/25 02:13:30 PM,89.94,84.42,83.48,79.36,,,
9872,11/07/25 02:13:33 PM,90.52,84.56,83.66,79.47,,,
9873,11/07/25 02:13:36 PM,91.09,84.67,83.86,79.54,,,
9874,11/07/25 02:13:39 PM,91.38,84.72,84.11,79.65,,,
9875,11/07/25 02:13:42 PM,91.44,84.70,84.16,79.68,,,
9876,11/07/25 02:13:45 PM,91.38,84.67,84.16,79.66,,,
9877,11/07/25 02:13:48 PM,92.05,84.58,84.20,79.59,,,
9878,11/07/25 02:13:51 PM,91.45,84.40,84.00,79.52,,,
9879,11/07/25 02:13:54 PM,90.93,84.52,84.00,79.52,,,
9880,11/07/25 02:13:57 PM,91.26,84.33,83.95,79.59,,,
9881,11/07/25 02:14:00 PM,91.56,84.27,83.91,79.75,,,
9882,11/07/25 02:14:03 PM,91.26,84.31,83.77,79.83,,,
9883,11/07/25 02:14:06 PM,90.73,83.98,83.66,79.70,,,
9884,11/07/25 02:14:09 PM,90.86,83.86,83.53,79.59,,,
9885,11/07/25 02:14:12 PM,90.00,84.02,83.46,79.48,,,
9886,11/07/25 02:14:15 PM,89.29,84.15,83.37,79.34,,,
9887,11/07/25 02:14:18 PM,89.37,84.16,83.41,79.32,,,
9888,11/07/25 02:14:21 PM,89.17,84.22,83.41,79.38,,,
9889,11/07/25 02:14:24 PM,89.42,84.33,83.53,79.38,,,
9890,11/07/25 02:14:27 PM,89.44,84.36,83.50,79.21,,,
9891,11/07/25 02:14:30 PM,89.94,84.40,83.43,79.11,,,
9892,11/07/25 02:14:33 PM,90.43,84.43,83.46,79.18,,,
9893,11/07/25 02:14:36 PM,90.30,84.54,83.53,79.43,,,
9894,11/07/25 02:14:39 PM,90.18,84.38,83.50,79.47,,,
9895,11/07/25 02:14:42 PM,90.45,84.31,83.59,79.65,,,
9896,11/07/25 02:14:45 PM,90.72,84.31,83.66,79.81,,,
9897,11/07/25 02:14:48 PM,91.36,84.25,83.73,79.79,,,
9898,11/07/25 02:14:51 PM,91.53,84.16,83.79,79.83,,,
9899,11/07/25 02:14:54 PM,91.45,84.07,83.70,79.74,,,
9900,11/07/25 02:14:57 PM,91.22,84.07,83.73,79.54,,,
9901,11/07/25 02:15:00 PM,91.72,84.09,83.71,79.48,,,
9902,11/07/25 02:15:03 PM,92.30,83.95,83.80,79.43,,,
9903,11/07/25 02:15:06 PM,92.59,83.91,83.75,79.23,,,
9904,11/07/25 02:15:09 PM,92.71,83.82,83.70,79.16,,,
9905,11/07/25 02:15:12 PM,91.51,83.82,83.59,78.98,,,
9906,11/07/25 02:15:15 PM,91.85,83.70,83.62,78.89,,,
9907,11/07/25 02:15:18 PM,90.97,83.84,83.77,79.02,,,
9908,11/07/25 02:15:21 PM,90.72,83.82,83.59,79.03,,,
9909,11/07/25 02:15:24 PM,90.46,83.77,83.68,79.20,,,
9910,11/07/25 02:15:27 PM,90.37,83.93,83.73,79.50,,,
9911,11/07/25 02:15:30 PM,89.94,84.04,83.66,79.63,,,
9912,11/07/25 02:15:33 PM,90.41,84.07,83.66,79.74,,,
9913,11/07/25 02:15:36 PM,90.84,84.06,83.79,79.77,,,
9914,11/07/25 02:15:39 PM,90.45,83.98,83.77,79.70,,,
9915,11/07/25 02:15:42 PM,89.62,84.07,83.73,79.54,,,
9916,11/07/25 02:15:45 PM,89.46,84.13,83.59,79.48,,,
9917,11/07/25 02:15:48 PM,88.48,84.18,83.48,79.20,,,
9918,11/07/25 02:15:51 PM,88.66,84.22,83.43,79.05,,,
9919,11/07/25 02:15:54 PM,89.04,84.25,83.39,79.03,,,
9920,11/07/25 02:15:57 PM,89.04,84.31,83.43,78.96,,,
9921,11/07/25 02:16:00 PM,89.60,84.36,83.34,78.89,,,
9922,11/07/25 02:16:03 PM,90.43,84.40,83.44,78.82,,,
9923,11/07/25 02:16:06 PM,91.20,84.42,83.48,78.82,,,
9924,11/07/25 02:16:09 PM,91.65,84.36,83.48,78.82,,,
9925,11/07/25 02:16:12 PM,91.56,84.42,83.50,78.82,,,
9926,11/07/25 02:16:15 PM,91.09,84.18,83.62,79.18,,,
9927,11/07/25 02:16:18 PM,90.50,84.16,83.50,79.20,,,
9928,11/07/25 02:16:21 PM,91.36,84.34,83.48,79.16,,,
9929,11/07/25 02:16:24 PM,91.90,84.34,83.48,79.05,,,
9930,11/07/25 02:16:27 PM,92.28,84.45,83.57,78.98,,,
9931,11/07/25 02:16:30 PM,92.17,84.47,83.66,78.96,,,
9932,11/07/25 02:16:33 PM,91.31,84.54,83.68,78.69,,,
9933,11/07/25 02:16:36 PM,90.37,84.69,83.84,78.66,,,
9934,11/07/25 02:16:39 PM,91.33,84.79,83.82,78.66,,,
9935,11/07/25 02:16:42 PM,91.99,84.74,83.97,78.58,,,
9936,11/07/25 02:16:45 PM,91.36,84.70,83.95,78.53,,,
9937,11/07/25 02:16:48 PM,91.44,84.74,83.88,78.64,,,
9938,11/07/25 02:16:51 PM,92.25,84.61,83.91,78.69,,,
9939,11/07/25 02:16:54 PM,91.90,84.67,83.84,78.69,,,
9940,11/07/25 02:16:57 PM,91.89,84.52,83.93,78.64,,,
9941,11/07/25 02:17:00 PM,91.87,84.38,83.84,78.87,,,
9942,11/07/25 02:17:03 PM,92.07,84.40,83.88,79.09,,,
9943,11/07/25 02:17:06 PM,91.26,84.15,83.59,79.03,,,
9944,11/07/25 02:17:09 PM,90.48,84.13,83.43,79.00,,,
9945,11/07/25 02:17:12 PM,89.69,84.22,83.41,78.96,,,
9946,11/07/25 02:17:15 PM,89.53,84.24,83.43,78.96,,,
9947,11/07/25 02:17:18 PM,89.28,84.13,83.23,78.78,,,
9948,11/07/25 02:17:21 PM,89.60,84.18,83.21,78.64,,,
9949,11/07/25 02:17:24 PM,90.54,84.34,83.30,78.80,,,
9950,11/07/25 02:17:27 PM,90.25,84.47,83.53,78.67,,,
9951,11/07/25 02:17:30 PM,89.58,84.40,83.61,78.64,,,
9952,11/07/25 02:17:33 PM,89.56,84.18,83.43,78.71,,,
9953,11/07/25 02:17:36 PM,89.11,84.11,83.19,78.66,,,
9954,11/07/25 02:17:39 PM,89.91,84.15,83.21,78.69,,,
9955,11/07/25 02:17:42 PM,89.96,84.18,83.32,78.67,,,
9956,11/07/25 02:17:45 PM,90.09,84.36,83.46,78.75,,,
9957,11/07/25 02:17:48 PM,90.99,84.52,83.64,78.84,,,
9958,11/07/25 02:17:51 PM,91.31,84.49,83.73,79.02,,,
9959,11/07/25 02:17:54 PM,90.99,84.22,83.77,79.36,,,
9960,11/07/25 02:17:57 PM,90.57,84.27,83.75,79.36,,,
9961,11/07/25 02:18:00 PM,90.03,84.29,83.86,79.47,,,
9962,11/07/25 02:18:03 PM,90.27,84.34,83.93,79.50,,,
9963,11/07/25 02:18:06 PM,90.55,84.43,83.84,79.34,,,
9964,11/07/25 02:18:09 PM,90.34,84.43,83.88,79.25,,,
9965,11/07/25 02:18:12 PM,90.97,84.54,83.91,79.12,,,
9966,11/07/25 02:18:15 PM,90.28,84.47,83.86,79.05,,,
9967,11/07/25 02:18:18 PM,89.35,84.45,83.73,78.87,,,
9968,11/07/25 02:18:21 PM,89.35,84.47,83.66,78.76,,,
9969,11/07/25 02:18:24 PM,90.00,84.51,83.73,78.82,,,
9970,11/07/25 02:18:27 PM,90.01,84.45,83.73,78.73,,,
9971,11/07/25 02:18:30 PM,89.78,84.45,83.53,78.76,,,
9972,11/07/25 02:18:33 PM,89.26,84.54,83.71,78.66,,,
9973,11/07/25 02:18:36 PM,90.09,84.60,84.04,78.78,,,
9974,11/07/25 02:18:39 PM,90.37,84.65,84.07,78.84,,,
9975,11/07/25 02:18:42 PM,90.01,84.61,84.11,79.05,,,
9976,11/07/25 02:18:45 PM,90.45,83.98,83.98,79.16,,,
9977,11/07/25 02:18:48 PM,90.14,83.73,83.73,79.27,,,
9978,11/07/25 02:18:51 PM,89.56,83.79,83.66,79.23,,,
9979,11/07/25 02:18:54 PM,89.80,83.89,83.53,79.23,,,
9980,11/07/25 02:18:57 PM,90.19,84.04,83.73,79.36,,,
9981,11/07/25 02:19:00 PM,90.84,84.15,83.89,79.32,,,
9982,11/07/25 02:19:03 PM,90.57,84.09,83.95,79.23,,,
9983,11/07/25 02:19:06 PM,90.18,84.18,83.93,79.21,,,
9984,11/07/25 02:19:09 PM,90.54,84.22,83.79,79.11,,,
9985,11/07/25 02:19:12 PM,90.64,84.25,83.80,79.03,,,
9986,11/07/25 02:19:15 PM,90.30,84.25,83.77,79.09,,,
9987,11/07/25 02:19:18 PM,90.27,84.25,83.88,78.98,,,
9988,11/07/25 02:19:21 PM,90.54,84.20,83.98,79.00,,,
9989,11/07/25 02:19:24 PM,90.68,84.02,83.97,79.11,,,
9990,11/07/25 02:19:27 PM,90.27,83.97,83.80,79.05,,,
9991,11/07/25 02:19:30 PM,89.92,84.02,83.73,79.03,,,
9992,11/07/25 02:19:33 PM,89.80,84.24,83.86,79.09,,,
9993,11/07/25 02:19:36 PM,89.65,84.29,83.88,79.14,,,
9994,11/07/25 02:19:39 PM,89.62,84.34,84.07,79.09,,,
9995,11/07/25 02:19:42 PM,89.29,84.20,84.04,79.05,,,
9996,11/07/25 02:19:45 PM,88.93,84.11,84.09,79.09,,,
9997,11/07/25 02:19:48 PM,89.06,84.02,84.11,79.09,,,
9998,11/07/25 02:19:51 PM,88.65,84.02,83.88,79.00,,,
9999,11/07/25 02:19:54 PM,87.98,83.91,83.57,78.98,,,
10000,11/07/25 02:19:57 PM,88.07,83.84,83.52,78.78,,,
10001,11/07/25 02:20:00 PM,88.84,83.75,83.39,78.89,,,
10002,11/07/25 02:20:03 PM,89.38,83.77,83.48,78.93,,,
10003,11/07/25 02:20:06 PM,88.92,83.77,83.41,79.09,,,
10004,11/07/25 02:20:09 PM,88.00,83.77,83.32,79.00,,,
10005,11/07/25 02:20:12 PM,87.76,83.86,83.19,79.12,,,
10006,11/07/25 02:20:15 PM,87.96,83.95,83.34,79.25,,,
10007,11/07/25 02:20:18 PM,88.03,84.18,83.70,79.50,,,
10008,11/07/25 02:20:21 PM,88.56,84.16,84.11,79.54,,,
10009,11/07/25 02:20:24 PM,88.07,84.11,83.98,79.50,,,
10010,11/07/25 02:20:27 PM,87.78,84.15,83.84,79.34,,,
10011,11/07/25 02:20:30 PM,87.64,84.07,83.89,79.47,,,
10012,11/07/25 02:20:33 PM,87.94,84.20,83.97,79.52,,,
10013,11/07/25 02:20:36 PM,88.59,84.20,84.06,79.52,,,
10014,11/07/25 02:20:39 PM,88.18,84.20,84.06,79.50,,,
10015,11/07/25 02:20:42 PM,88.30,84.18,83.95,79.56,,,
10016,11/07/25 02:20:45 PM,88.68,84.27,83.86,79.41,,,
10017,11/07/25 02:20:48 PM,88.83,84.31,83.80,79.25,,,
10018,11/07/25 02:20:51 PM,88.39,83.93,83.77,79.16,,,
10019,11/07/25 02:20:54 PM,87.57,83.89,83.70,79.34,,,
10020,11/07/25 02:20:57 PM,87.21,83.75,83.55,79.21,,,
10021,11/07/25 02:21:00 PM,87.39,83.79,83.44,79.05,,,
10022,11/07/25 02:21:03 PM,87.66,83.95,83.50,78.98,,,
10023,11/07/25 02:21:06 PM,87.40,84.07,83.48,78.84,,,
10024,11/07/25 02:21:09 PM,86.63,83.91,83.16,78.80,,,
10025,11/07/25 02:21:12 PM,86.72,83.95,83.12,78.78,,,
10026,11/07/25 02:21:15 PM,86.58,84.09,83.39,78.71,,,
10027,11/07/25 02:21:18 PM,86.90,84.20,83.68,78.84,,,
10028,11/07/25 02:21:21 PM,87.04,84.24,83.86,78.94,,,
10029,11/07/25 02:21:24 PM,87.19,84.27,83.84,78.94,,,
10030,11/07/25 02:21:27 PM,88.00,84.24,83.98,78.93,,,
10031,11/07/25 02:21:30 PM,87.98,84.13,83.97,78.98,,,
10032,11/07/25 02:21:33 PM,88.16,84.16,84.11,78.98,,,
10033,11/07/25 02:21:36 PM,87.91,83.93,84.13,78.85,,,
10034,11/07/25 02:21:39 PM,88.03,83.91,84.09,78.96,,,
10035,11/07/25 02:21:42 PM,88.57,84.07,84.02,78.89,,,
10036,11/07/25 02:21:45 PM,89.15,83.97,83.84,78.89,,,
10037,11/07/25 02:21:48 PM,88.86,83.86,83.75,78.87,,,
10038,11/07/25 02:21:51 PM,88.50,83.79,83.55,78.87,,,
10039,11/07/25 02:21:54 PM,87.75,83.84,83.48,78.73,,,
10040,11/07/25 02:21:57 PM,87.42,83.86,83.41,78.66,,,
10041,11/07/25 02:22:00 PM,87.26,83.80,83.48,78.66,,,
10042,11/07/25 02:22:03 PM,87.35,83.52,83.35,78.55,,,
10043,11/07/25 02:22:06 PM,87.49,83.39,83.16,78.42,,,
10044,11/07/25 02:22:09 PM,87.57,83.44,83.14,78.48,,,
10045,11/07/25 02:22:12 PM,87.62,83.61,83.23,78.64,,,
10046,11/07/25 02:22:15 PM,87.04,83.73,83.32,78.60,,,
10047,11/07/25 02:22:18 PM,86.18,83.89,83.25,78.49,,,
10048,11/07/25 02:22:21 PM,85.93,83.95,83.21,78.44,,,
10049,11/07/25 02:22:24 PM,85.77,84.02,83.21,78.48,,,
10050,11/07/25 02:22:27 PM,85.71,84.07,83.14,78.40,,,
10051,11/07/25 02:22:30 PM,86.11,84.11,83.26,78.40,,,
10052,11/07/25 02:22:33 PM,86.95,84.13,83.43,78.40,,,
10053,11/07/25 02:22:36 PM,86.63,84.09,83.48,78.37,,,
10054,11/07/25 02:22:39 PM,86.14,83.98,83.48,78.33,,,
10055,11/07/25 02:22:42 PM,86.56,83.98,83.43,78.26,,,
10056,11/07/25 02:22:45 PM,85.62,83.61,83.32,78.28,,,
10057,11/07/25 02:22:48 PM,85.71,83.64,83.23,78.26,,,
10058,11/07/25 02:22:51 PM,85.71,83.77,83.34,78.33,,,
10059,11/07/25 02:22:54 PM,86.05,83.80,83.62,78.49,,,
10060,11/07/25 02:22:57 PM,86.56,83.84,83.82,78.57,,,
10061,11/07/25 02:23:00 PM,86.61,83.70,83.70,78.60,,,
10062,11/07/25 02:23:03 PM,87.22,83.62,83.59,78.66,,,
10063,11/07/25 02:23:06 PM,87.57,83.79,83.53,78.71,,,
10064,11/07/25 02:23:09 PM,87.84,83.71,83.39,78.69,,,
10065,11/07/25 02:23:12 PM,87.21,83.77,83.28,78.69,,,
10066,11/07/25 02:23:15 PM,86.77,83.71,83.30,78.67,,,
10067,11/07/25 02:23:18 PM,86.68,83.79,83.39,78.64,,,
10068,11/07/25 02:23:21 PM,86.32,83.91,83.32,78.46,,,
10069,11/07/25 02:23:24 PM,85.95,83.89,83.32,78.44,,,
10070,11/07/25 02:23:27 PM,85.84,83.89,83.21,78.30,,,
10071,11/07/25 02:23:30 PM,86.25,84.02,83.25,78.28,,,
10072,11/07/25 02:23:33 PM,86.95,84.02,83.37,78.33,,,
10073,11/07/25 02:23:36 PM,87.08,83.98,83.48,78.37,,,
10074,11/07/25 02:23:39 PM,87.21,84.13,83.61,78.28,,,
10075,11/07/25 02:23:42 PM,87.80,84.18,83.66,78.28,,,
10076,11/07/25 02:23:45 PM,87.51,84.24,83.66,78.21,,,
10077,11/07/25 02:23:48 PM,86.77,84.02,83.25,78.15,,,
10078,11/07/25 02:23:51 PM,86.74,83.86,83.12,78.30,,,
10079,11/07/25 02:23:54 PM,86.72,83.77,83.05,78.57,,,
10080,11/07/25 02:23:57 PM,86.11,83.75,83.07,78.76,,,
10081,11/07/25 02:24:00 PM,86.49,83.59,82.98,78.84,,,
10082,11/07/25 02:24:03 PM,85.73,83.44,82.72,78.75,,,
10083,11/07/25 02:24:06 PM,85.12,83.39,82.51,78.60,,,
10084,11/07/25 02:24:09 PM,84.88,83.39,82.45,78.55,,,
10085,11/07/25 02:24:12 PM,85.33,83.44,82.45,78.55,,,
10086,11/07/25 02:24:15 PM,85.44,83.53,82.49,78.42,,,
10087,11/07/25 02:24:18 PM,85.08,83.44,82.44,78.24,,,
10088,11/07/25 02:24:21 PM,84.97,83.46,82.47,78.44,,,
10089,11/07/25 02:24:24 PM,84.72,83.43,82.45,78.46,,,
10090,11/07/25 02:24:27 PM,84.72,83.59,82.51,78.55,,,
10091,11/07/25 02:24:30 PM,85.17,83.62,82.53,78.51,,,
10092,11/07/25 02:24:33 PM,85.35,83.70,82.69,78.48,,,
10093,11/07/25 02:24:36 PM,86.13,83.77,82.87,78.46,,,
10094,11/07/25 02:24:39 PM,86.41,83.82,83.08,78.46,,,
10095,11/07/25 02:24:42 PM,86.22,83.79,82.98,78.39,,,
10096,11/07/25 02:24:45 PM,85.93,83.77,83.03,78.33,,,
10097,11/07/25 02:24:48 PM,85.77,83.73,82.90,78.28,,,
10098,11/07/25 02:24:51 PM,85.77,83.66,82.90,78.51,,,
10099,11/07/25 02:24:54 PM,85.26,83.64,82.99,78.58,,,
10100,11/07/25 02:24:57 PM,85.66,83.55,82.90,78.53,,,
10101,11/07/25 02:25:00 PM,85.93,83.50,82.74,78.44,,,
10102,11/07/25 02:25:03 PM,86.04,83.44,82.54,78.35,,,
10103,11/07/25 02:25:06 PM,86.04,83.46,82.62,78.33,,,
10104,11/07/25 02:25:09 PM,85.53,83.48,82.62,78.35,,,
10105,11/07/25 02:25:12 PM,84.90,83.50,82.51,78.24,,,
10106,11/07/25 02:25:15 PM,84.58,83.50,82.49,78.17,,,
10107,11/07/25 02:25:18 PM,84.63,83.61,82.54,78.26,,,
10108,11/07/25 02:25:21 PM,84.58,83.61,82.62,78.37,,,
10109,11/07/25 02:25:24 PM,84.83,83.71,82.65,78.28,,,
10110,11/07/25 02:25:27 PM,85.01,83.84,82.74,78.26,,,
10111,11/07/25 02:25:30 PM,84.85,83.79,82.87,78.26,,,
10112,11/07/25 02:25:33 PM,85.44,83.84,83.01,78.33,,,
10113,11/07/25 02:25:36 PM,85.78,84.04,83.21,78.31,,,
10114,11/07/25 02:25:39 PM,85.87,84.07,83.25,78.24,,,
10115,11/07/25 02:25:42 PM,86.07,84.16,83.32,78.17,,,
10116,11/07/25 02:25:45 PM,86.74,84.15,83.39,78.12,,,
10117,11/07/25 02:25:48 PM,86.77,84.13,83.46,78.15,,,
10118,11/07/25 02:25:51 PM,86.76,84.13,83.48,78.10,,,
10119,11/07/25 02:25:54 PM,86.47,84.16,83.52,78.28,,,
10120,11/07/25 02:25:57 PM,86.65,84.25,83.62,78.39,,,
10121,11/07/25 02:26:00 PM,87.01,84.27,83.71,78.48,,,
10122,11/07/25 02:26:03 PM,86.92,84.31,83.86,78.58,,,
10123,11/07/25 02:26:06 PM,86.83,84.33,83.93,78.46,,,
10124,11/07/25 02:26:09 PM,86.99,84.34,83.86,78.42,,,
10125,11/07/25 02:26:12 PM,86.47,84.36,83.80,78.46,,,
10126,11/07/25 02:26:15 PM,86.50,84.36,83.77,78.37,,,
10127,11/07/25 02:26:18 PM,86.61,84.42,83.77,78.33,,,
10128,11/07/25 02:26:21 PM,86.52,84.47,83.84,78.24,,,
10129,11/07/25 02:26:24 PM,86.61,84.56,83.95,78.15,,,
10130,11/07/25 02:26:27 PM,86.41,84.56,83.88,78.08,,,
10131,11/07/25 02:26:30 PM,86.05,84.51,83.77,78.08,,,
10132,11/07/25 02:26:33 PM,86.31,84.49,83.73,78.04,,,
10133,11/07/25 02:26:36 PM,86.72,84.43,83.73,78.04,,,
10134,11/07/25 02:26:39 PM,87.24,84.49,83.80,78.26,,,
10135,11/07/25 02:26:42 PM,87.21,84.45,83.84,78.26,,,
10136,11/07/25 02:26:45 PM,86.88,84.56,83.88,78.21,,,
10137,11/07/25 02:26:48 PM,86.86,84.60,83.66,78.24,,,
10138,11/07/25 02:26:51 PM,86.34,84.60,83.55,78.12,,,
10139,11/07/25 02:26:54 PM,86.09,84.54,83.52,78.17,,,
10140,11/07/25 02:26:57 PM,85.50,84.09,83.08,78.08,,,
10141,11/07/25 02:27:00 PM,84.97,83.93,82.87,78.15,,,
10142,11/07/25 02:27:03 PM,84.78,83.95,82.83,78.13,,,
10143,11/07/25 02:27:06 PM,84.60,83.80,82.69,78.15,,,
10144,11/07/25 02:27:09 PM,84.52,83.70,82.56,78.08,,,
10145,11/07/25 02:27:12 PM,85.17,83.79,82.69,78.12,,,
10146,11/07/25 02:27:15 PM,85.05,83.77,82.72,78.04,,,
10147,11/07/25 02:27:18 PM,84.45,83.80,82.69,78.13,,,
10148,11/07/25 02:27:21 PM,84.96,83.93,82.76,78.04,,,
10149,11/07/25 02:27:24 PM,85.50,84.24,83.05,78.04,,,
10150,11/07/25 02:27:27 PM,85.71,84.20,83.23,78.10,,,
10151,11/07/25 02:27:30 PM,85.28,84.13,83.21,78.08,,,
10152,11/07/25 02:27:33 PM,85.08,84.18,83.30,78.24,,,
10153,11/07/25 02:27:36 PM,85.51,84.31,83.43,78.24,,,
10154,11/07/25 02:27:39 PM,85.78,84.38,83.57,78.26,,,
10155,11/07/25 02:27:42 PM,85.91,84.29,83.37,78.28,,,
10156,11/07/25 02:27:45 PM,86.56,84.22,83.44,78.30,,,
10157,11/07/25 02:27:48 PM,86.47,84.20,83.37,78.31,,,
10158,11/07/25 02:27:51 PM,86.32,83.86,83.32,78.58,,,
10159,11/07/25 02:27:54 PM,86.14,83.66,83.30,78.80,,,
10160,11/07/25 02:27:57 PM,86.34,83.61,83.23,78.78,,,
10161,11/07/25 02:28:00 PM,86.47,83.44,82.85,78.84,,,
10162,11/07/25 02:28:03 PM,85.64,83.05,82.65,78.87,,,
10163,11/07/25 02:28:06 PM,85.32,82.98,82.56,78.91,,,
10164,11/07/25 02:28:09 PM,85.60,83.12,82.60,78.78,,,
10165,11/07/25 02:28:12 PM,85.08,83.10,82.54,78.85,,,
10166,11/07/25 02:28:15 PM,84.69,83.08,82.42,78.78,,,
10167,11/07/25 02:28:18 PM,85.37,83.07,82.40,78.75,,,
10168,11/07/25 02:28:21 PM,85.84,83.21,82.44,78.60,,,
10169,11/07/25 02:28:24 PM,85.51,83.25,82.35,78.49,,,
10170,11/07/25 02:28:27 PM,85.55,83.19,82.33,78.39,,,
10171,11/07/25 02:28:30 PM,85.12,83.25,82.24,78.31,,,
10172,11/07/25 02:28:33 PM,84.69,83.14,82.17,78.28,,,
10173,11/07/25 02:28:36 PM,84.07,83.08,82.09,78.19,,,
10174,11/07/25 02:28:39 PM,83.97,82.92,81.88,78.21,,,
10175,11/07/25 02:28:42 PM,84.42,83.10,81.90,78.17,,,
10176,11/07/25 02:28:45 PM,84.20,82.99,81.95,78.08,,,
10177,11/07/25 02:28:48 PM,84.27,83.01,81.97,78.01,,,
10178,11/07/25 02:28:51 PM,84.47,82.99,81.95,77.97,,,
10179,11/07/25 02:28:54 PM,84.07,83.01,82.00,78.01,,,
10180,11/07/25 02:28:57 PM,83.77,83.12,82.04,78.10,,,
10181,11/07/25 02:29:00 PM,84.09,83.19,82.18,78.04,,,
10182,11/07/25 02:29:03 PM,84.16,83.14,82.20,78.03,,,
10183,11/07/25 02:29:06 PM,84.06,83.23,82.22,77.94,,,
10184,11/07/25 02:29:09 PM,84.20,83.25,82.22,77.88,,,
10185,11/07/25 02:29:12 PM,84.22,83.10,82.08,77.94,,,
10186,11/07/25 02:29:15 PM,84.49,83.21,82.20,78.06,,,
10187,11/07/25 02:29:18 PM,84.45,83.25,82.11,77.99,,,
10188,11/07/25 02:29:21 PM,84.31,83.19,82.09,77.99,,,
10189,11/07/25 02:29:24 PM,84.40,83.23,82.15,77.97,,,
10190,11/07/25 02:29:27 PM,84.22,83.37,82.18,77.90,,,
10191,11/07/25 02:29:30 PM,84.22,83.46,82.33,77.94,,,
10192,11/07/25 02:29:33 PM,83.88,83.34,82.22,77.85,,,
10193,11/07/25 02:29:36 PM,83.97,83.25,82.18,77.90,,,
10194,11/07/25 02:29:39 PM,83.52,83.12,82.06,77.83,,,
10195,11/07/25 02:29:42 PM,83.70,83.12,81.97,77.90,,,
10196,11/07/25 02:29:45 PM,83.89,83.34,82.15,78.01,,,
10197,11/07/25 02:29:48 PM,83.98,83.41,82.26,77.99,,,
10198,11/07/25 02:29:51 PM,83.75,83.14,82.11,77.97,,,
10199,11/07/25 02:29:54 PM,83.62,83.07,81.99,77.99,,,
10200,11/07/25 02:29:57 PM,83.57,82.98,81.86,77.99,,,
10201,11/07/25 02:30:00 PM,83.61,83.05,81.97,78.01,,,
10202,11/07/25 02:30:03 PM,84.07,83.12,82.08,78.12,,,
10203,11/07/25 02:30:06 PM,83.80,83.12,82.06,78.13,,,
10204,11/07/25 02:30:09 PM,83.61,83.12,82.11,78.10,,,
10205,11/07/25 02:30:12 PM,83.50,83.14,82.06,78.08,,,
10206,11/07/25 02:30:15 PM,82.90,83.12,82.11,78.01,,,
