Plot Title: One,,,,,,,,
#,"Date Time, GMT-08:00","K-Type, °F (LGR S/N: 21278710, SEN S/N: 21278710, LBL: A)","K-Type, °F (LGR S/N: 21278710, SEN S/N: 21278710, LBL: B)","K-Type, °F (LGR S/N: 21278710, SEN S/N: 21278710, LBL: C)","K-Type, °F (LGR S/N: 21278710, SEN S/N: 21278710, LBL: D)",Host Connected (LGR S/N: 21278710),Stopped (LGR S/N: 21278710),End Of File (LGR S/N: 21278710)
27890,11/8/2025 5:14,54.14,61.25,59.7,57.11,,,
27891,11/8/2025 5:14,54.09,61.23,59.81,56.98,,,
27892,11/8/2025 5:14,54.16,61.23,59.97,57.04,,,
27893,11/8/2025 5:14,54.14,61.23,60.08,57.2,,,
27894,11/8/2025 5:14,54.09,61.27,60.04,57.22,,,
27895,11/8/2025 5:14,54.21,61.21,60.1,57.2,,,
27896,11/8/2025 5:14,54.14,61.27,60.08,57.04,,,
27897,11/8/2025 5:14,54.12,61.25,60.01,57.07,,,
27898,11/8/2025 5:14,54.14,61.21,60.06,57.06,,,
27899,11/8/2025 5:14,54.09,61.18,59.99,57.11,,,
27900,11/8/2025 5:14,54.09,61.18,59.99,57.13,,,
27901,11/8/2025 5:15,54.16,61.25,60.03,57.15,,,
27902,11/8/2025 5:15,54.1,61.18,59.94,57.07,,,
27903,11/8/2025 5:15,54.18,61.21,59.83,57.07,,,
27904,11/8/2025 5:15,54.12,61.23,59.77,57.06,,,
27905,11/8/2025 5:15,54.1,61.21,59.76,56.97,,,
27906,11/8/2025 5:15,54.07,61.16,59.68,56.93,,,
27907,11/8/2025 5:15,54.12,61.25,59.67,56.93,,,
27908,11/8/2025 5:15,54.18,61.23,59.49,56.88,,,
27909,11/8/2025 5:15,54.16,61.21,59.47,56.89,,,
27910,11/8/2025 5:15,54.12,61.29,59.45,56.89,,,
27911,11/8/2025 5:15,54.1,61.29,59.5,56.93,,,
27912,11/8/2025 5:15,54.09,61.21,59.45,56.86,,,
27913,11/8/2025 5:15,54.12,61.25,59.45,56.89,,,
27914,11/8/2025 5:15,54.07,61.2,59.43,56.88,,,
27915,11/8/2025 5:15,54.1,61.25,59.43,56.79,,,
27916,11/8/2025 5:15,54.16,61.21,59.23,56.77,,,
27917,11/8/2025 5:15,54.16,61.29,59.31,56.77,,,
27918,11/8/2025 5:15,54.16,61.2,59.16,56.73,,,
27919,11/8/2025 5:15,54.16,61.25,59.05,56.64,,,
27920,11/8/2025 5:15,54.09,61.27,58.96,56.5,,,
27921,11/8/2025 5:16,54.16,61.27,59.02,56.57,,,
27922,11/8/2025 5:16,54.12,61.27,58.96,56.41,,,
27923,11/8/2025 5:16,54.05,61.23,58.82,56.37,,,
27924,11/8/2025 5:16,54.14,61.25,58.71,56.26,,,
27925,11/8/2025 5:16,54.1,61.27,58.75,56.19,,,
27926,11/8/2025 5:16,54.07,61.29,58.82,56.21,,,
27927,11/8/2025 5:16,54.07,61.32,58.59,56.16,,,
27928,11/8/2025 5:16,54.05,61.21,58.53,56.12,,,
27929,11/8/2025 5:16,54.09,61.21,58.62,56.07,,,
27930,11/8/2025 5:16,54.09,61.21,58.62,56.14,,,
27931,11/8/2025 5:16,54.09,61.23,58.62,56.01,,,
27932,11/8/2025 5:16,54.01,61.21,58.73,55.96,,,
27933,11/8/2025 5:16,54.05,61.18,58.82,56.05,,,
27934,11/8/2025 5:16,54.07,61.25,58.69,56.03,,,
27935,11/8/2025 5:16,54,61.25,58.62,56.01,,,
27936,11/8/2025 5:16,53.98,61.21,58.57,56.03,,,
27937,11/8/2025 5:16,53.98,61.14,58.57,55.96,,,
27938,11/8/2025 5:16,54.05,61.18,58.51,55.9,,,
27939,11/8/2025 5:16,54.1,61.16,58.3,55.89,,,
27940,11/8/2025 5:16,54.03,61.12,58.21,55.87,,,
27941,11/8/2025 5:17,53.98,61.21,58.05,55.83,,,
27942,11/8/2025 5:17,53.98,61.14,57.94,55.83,,,
27943,11/8/2025 5:17,53.96,61.03,57.87,55.8,,,
27944,11/8/2025 5:17,53.98,61.03,57.83,55.87,,,
27945,11/8/2025 5:17,54.01,60.98,57.72,55.81,,,
27946,11/8/2025 5:17,54.05,60.98,57.69,55.83,,,
27947,11/8/2025 5:17,53.98,60.96,57.78,55.72,,,
27948,11/8/2025 5:17,53.98,60.91,57.87,55.72,,,
27949,11/8/2025 5:17,53.96,60.84,57.88,55.74,,,
27950,11/8/2025 5:17,54,60.91,57.85,55.74,,,
27951,11/8/2025 5:17,53.98,60.78,57.87,55.71,,,
27952,11/8/2025 5:17,53.96,60.78,57.72,55.69,,,
27953,11/8/2025 5:17,54,60.82,57.63,55.65,,,
27954,11/8/2025 5:17,53.89,60.75,57.65,55.62,,,
27955,11/8/2025 5:17,53.94,60.69,57.58,55.6,,,
27956,11/8/2025 5:17,53.98,60.76,57.65,55.56,,,
27957,11/8/2025 5:17,53.92,60.66,57.72,55.56,,,
27958,11/8/2025 5:17,53.89,60.6,57.7,55.53,,,
27959,11/8/2025 5:17,53.87,60.69,57.63,55.45,,,
27960,11/8/2025 5:17,53.91,60.62,57.65,55.45,,,
27961,11/8/2025 5:18,53.85,60.6,57.58,55.38,,,
27962,11/8/2025 5:18,53.85,60.55,57.63,55.31,,,
27963,11/8/2025 5:18,53.83,60.51,57.56,55.31,,,
27964,11/8/2025 5:18,53.83,60.44,57.58,55.2,,,
27965,11/8/2025 5:18,53.83,60.37,57.67,55.24,,,
27966,11/8/2025 5:18,53.82,60.4,57.6,55.27,,,
27967,11/8/2025 5:18,53.78,60.44,57.49,55.27,,,
27968,11/8/2025 5:18,53.8,60.39,57.54,55.18,,,
27969,11/8/2025 5:18,53.76,60.3,57.4,55.22,,,
27970,11/8/2025 5:18,53.74,60.31,57.31,55.13,,,
27971,11/8/2025 5:18,53.78,60.28,57.27,55.08,,,
27972,11/8/2025 5:18,53.76,60.3,57.31,55.04,,,
27973,11/8/2025 5:18,53.73,60.3,57.22,55.02,,,
27974,11/8/2025 5:18,53.8,60.33,57.13,55,,,
27975,11/8/2025 5:18,53.76,60.28,57.18,55.04,,,
27976,11/8/2025 5:18,53.78,60.28,57.24,55.02,,,
27977,11/8/2025 5:18,53.74,60.26,57.13,55.04,,,
27978,11/8/2025 5:18,53.73,60.33,57.07,54.99,,,
27979,11/8/2025 5:18,53.67,60.28,57.07,54.91,,,
27980,11/8/2025 5:18,53.74,60.35,57.15,54.97,,,
27981,11/8/2025 5:19,53.69,60.37,57.2,54.9,,,
27982,11/8/2025 5:19,53.67,60.35,57.22,54.99,,,
27983,11/8/2025 5:19,53.69,60.35,57.13,54.9,,,
27984,11/8/2025 5:19,53.64,60.37,57.07,54.86,,,
27985,11/8/2025 5:19,53.64,60.42,57.16,54.84,,,
27986,11/8/2025 5:19,53.65,60.37,57.2,54.84,,,
27987,11/8/2025 5:19,53.65,60.42,57.2,54.86,,,
27988,11/8/2025 5:19,53.65,60.46,57.07,54.81,,,
27989,11/8/2025 5:19,53.65,60.4,57.13,54.81,,,
27990,11/8/2025 5:19,53.6,60.42,57.18,54.88,,,
27991,11/8/2025 5:19,53.62,60.44,57.2,54.84,,,
27992,11/8/2025 5:19,53.65,60.48,57.24,54.88,,,
27993,11/8/2025 5:19,53.65,60.55,57.34,54.86,,,
27994,11/8/2025 5:19,53.58,60.57,57.4,54.84,,,
27995,11/8/2025 5:19,53.67,60.57,57.42,54.88,,,
27996,11/8/2025 5:19,53.65,60.57,57.49,54.93,,,
27997,11/8/2025 5:19,53.62,60.53,57.49,54.91,,,
27998,11/8/2025 5:19,53.67,60.51,57.52,55.04,,,
27999,11/8/2025 5:19,53.67,60.58,57.52,55.06,,,
28000,11/8/2025 5:19,53.65,60.55,57.54,55.04,,,
28001,11/8/2025 5:20,53.67,60.55,57.61,55.17,,,
28002,11/8/2025 5:20,53.67,60.55,57.67,55.08,,,
28003,11/8/2025 5:20,53.67,60.66,57.7,55.11,,,
28004,11/8/2025 5:20,53.64,60.64,57.74,55.2,,,
28005,11/8/2025 5:20,53.64,60.6,57.79,55.33,,,
28006,11/8/2025 5:20,53.62,60.57,57.79,55.27,,,
28007,11/8/2025 5:20,53.65,60.57,57.72,55.22,,,
28008,11/8/2025 5:20,53.6,60.6,57.74,55.29,,,
28009,11/8/2025 5:20,53.64,60.64,57.83,55.36,,,
28010,11/8/2025 5:20,53.6,60.6,58.01,55.47,,,
28011,11/8/2025 5:20,53.58,60.6,58.15,55.53,,,
28012,11/8/2025 5:20,53.64,60.6,58.19,55.56,,,
28013,11/8/2025 5:20,53.64,60.66,58.17,55.45,,,
28014,11/8/2025 5:20,53.62,60.67,58.01,55.33,,,
28015,11/8/2025 5:20,53.62,60.67,57.88,55.36,,,
28016,11/8/2025 5:20,53.58,60.53,57.83,55.27,,,
28017,11/8/2025 5:20,53.56,60.57,57.87,55.27,,,
28018,11/8/2025 5:20,53.49,60.64,57.74,55.24,,,
28019,11/8/2025 5:20,53.53,60.6,57.76,55.2,,,
28020,11/8/2025 5:20,53.53,60.64,57.74,55.15,,,
28021,11/8/2025 5:21,53.55,60.62,57.7,55.26,,,
28022,11/8/2025 5:21,53.47,60.6,57.74,55.17,,,
28023,11/8/2025 5:21,53.58,60.67,57.83,55.22,,,
28024,11/8/2025 5:21,53.53,60.6,57.69,55.13,,,
28025,11/8/2025 5:21,53.46,60.66,57.63,55.2,,,
28026,11/8/2025 5:21,53.49,60.67,57.58,55.11,,,
28027,11/8/2025 5:21,53.47,60.67,57.4,55.13,,,
28028,11/8/2025 5:21,53.46,60.66,57.47,55.06,,,
28029,11/8/2025 5:21,53.51,60.64,57.36,55.02,,,
28030,11/8/2025 5:21,53.53,60.73,57.47,55.06,,,
28031,11/8/2025 5:21,53.49,60.69,57.56,55.09,,,
28032,11/8/2025 5:21,53.51,60.67,57.69,55.11,,,
28033,11/8/2025 5:21,53.51,60.71,57.83,55.17,,,
28034,11/8/2025 5:21,53.53,60.67,57.7,55.13,,,
28035,11/8/2025 5:21,53.44,60.73,57.65,55.22,,,
28036,11/8/2025 5:21,53.49,60.69,57.83,55.2,,,
28037,11/8/2025 5:21,53.49,60.76,57.99,55.26,,,
28038,11/8/2025 5:21,53.46,60.71,57.7,55.18,,,
28039,11/8/2025 5:21,53.47,60.8,57.63,55.24,,,
28040,11/8/2025 5:21,53.46,60.84,57.61,55.17,,,
28041,11/8/2025 5:22,53.53,60.76,57.63,55.24,,,
28042,11/8/2025 5:22,53.53,60.8,57.63,55.24,,,
28043,11/8/2025 5:22,53.53,60.82,57.69,55.33,,,
28044,11/8/2025 5:22,53.51,60.82,57.76,55.33,,,
28045,11/8/2025 5:22,53.46,60.82,57.78,55.35,,,
28046,11/8/2025 5:22,53.47,60.85,57.87,55.33,,,
28047,11/8/2025 5:22,53.46,60.87,57.76,55.35,,,
28048,11/8/2025 5:22,53.47,60.87,57.72,55.33,,,
28049,11/8/2025 5:22,53.53,60.93,57.81,55.38,,,
28050,11/8/2025 5:22,53.49,60.93,57.96,55.44,,,
28051,11/8/2025 5:22,53.49,60.89,57.97,55.4,,,
28052,11/8/2025 5:22,53.53,60.96,58.06,55.31,,,
28053,11/8/2025 5:22,53.53,60.96,58.08,55.36,,,
28054,11/8/2025 5:22,53.51,60.96,58.17,55.47,,,
28055,11/8/2025 5:22,53.51,61.02,58.23,55.45,,,
28056,11/8/2025 5:22,53.58,61.02,58.28,55.47,,,
28057,11/8/2025 5:22,53.53,60.98,58.23,55.54,,,
28058,11/8/2025 5:22,53.53,61.03,58.33,55.62,,,
28059,11/8/2025 5:22,53.56,61.07,58.35,55.67,,,
28060,11/8/2025 5:22,53.53,61.07,58.48,55.72,,,
28061,11/8/2025 5:23,53.56,61.07,58.57,55.78,,,
28062,11/8/2025 5:23,53.58,61.05,58.68,55.9,,,
28063,11/8/2025 5:23,53.53,61.11,58.66,55.85,,,
28064,11/8/2025 5:23,53.58,61.11,58.62,55.9,,,
28065,11/8/2025 5:23,53.65,61.07,58.51,55.85,,,
28066,11/8/2025 5:23,53.58,61.18,58.41,55.85,,,
28067,11/8/2025 5:23,53.6,61.2,58.44,55.83,,,
28068,11/8/2025 5:23,53.64,61.14,58.59,56.05,,,
28069,11/8/2025 5:23,53.55,61.16,58.69,55.98,,,
28070,11/8/2025 5:23,53.65,61.23,58.55,55.92,,,
28071,11/8/2025 5:23,53.62,61.23,58.55,55.96,,,
28072,11/8/2025 5:23,53.62,61.23,58.57,55.94,,,
28073,11/8/2025 5:23,53.62,61.25,58.64,55.94,,,
28074,11/8/2025 5:23,53.64,61.21,58.5,55.98,,,
28075,11/8/2025 5:23,53.65,61.18,58.53,55.87,,,
28076,11/8/2025 5:23,53.67,61.29,58.64,55.87,,,
28077,11/8/2025 5:23,53.67,61.29,58.78,56.01,,,
28078,11/8/2025 5:23,53.69,61.16,58.84,56.07,,,
28079,11/8/2025 5:23,53.65,61.23,58.84,56.03,,,
28080,11/8/2025 5:23,53.69,61.25,58.93,56.05,,,
28081,11/8/2025 5:24,53.67,61.21,58.86,56.07,,,
28082,11/8/2025 5:24,53.67,61.25,59.05,56.12,,,
28083,11/8/2025 5:24,53.74,61.25,59,56.21,,,
28084,11/8/2025 5:24,53.69,61.27,59.13,56.28,,,
28085,11/8/2025 5:24,53.73,61.3,59.2,56.41,,,
28086,11/8/2025 5:24,53.78,61.21,59.18,56.48,,,
28087,11/8/2025 5:24,53.78,61.3,59.18,56.52,,,
28088,11/8/2025 5:24,53.8,61.36,59.09,56.52,,,
28089,11/8/2025 5:24,53.85,61.39,58.96,56.55,,,
28090,11/8/2025 5:24,53.82,61.36,59.11,56.7,,,
28091,11/8/2025 5:24,53.82,61.39,59.2,56.68,,,
28092,11/8/2025 5:24,53.82,61.48,59.2,56.64,,,
28093,11/8/2025 5:24,53.83,61.47,59.31,56.68,,,
28094,11/8/2025 5:24,53.82,61.47,59.38,56.73,,,
28095,11/8/2025 5:24,53.92,61.39,59.41,56.8,,,
28096,11/8/2025 5:24,53.91,61.45,59.5,56.84,,,
28097,11/8/2025 5:24,53.83,61.41,59.61,56.82,,,
28098,11/8/2025 5:24,53.89,61.34,59.67,56.88,,,
28099,11/8/2025 5:24,53.85,61.48,59.65,56.93,,,
28100,11/8/2025 5:24,53.91,61.34,59.59,56.98,,,
28101,11/8/2025 5:25,53.89,61.43,59.74,57.06,,,
28102,11/8/2025 5:25,53.85,61.39,59.79,57.24,,,
28103,11/8/2025 5:25,53.87,61.43,59.86,57.22,,,
28104,11/8/2025 5:25,53.89,61.45,60.01,57.18,,,
28105,11/8/2025 5:25,53.89,61.41,60.08,57.22,,,
28106,11/8/2025 5:25,53.89,61.45,60.17,57.13,,,
28107,11/8/2025 5:25,53.94,61.41,60.28,57.34,,,
28108,11/8/2025 5:25,53.91,61.41,60.51,57.43,,,
28109,11/8/2025 5:25,53.92,61.54,60.53,57.47,,,
28110,11/8/2025 5:25,53.92,61.56,60.51,57.49,,,
28111,11/8/2025 5:25,53.96,61.52,60.53,57.43,,,
28112,11/8/2025 5:25,53.96,61.56,60.33,57.34,,,
28113,11/8/2025 5:25,53.96,61.43,60.28,57.2,,,
28114,11/8/2025 5:25,54.01,61.45,60.35,57.29,,,
28115,11/8/2025 5:25,53.94,61.48,60.39,57.43,,,
28116,11/8/2025 5:25,54.07,61.5,60.24,57.34,,,
28117,11/8/2025 5:25,54.05,61.48,60.24,57.33,,,
28118,11/8/2025 5:25,54.05,61.47,60.13,57.33,,,
28119,11/8/2025 5:25,54.03,61.43,59.85,57.2,,,
28120,11/8/2025 5:25,54.07,61.48,59.74,57.06,,,
28121,11/8/2025 5:26,54.07,61.45,59.7,57.06,,,
28122,11/8/2025 5:26,54.07,61.47,59.74,56.95,,,
28123,11/8/2025 5:26,54.1,61.56,59.83,57,,,
28124,11/8/2025 5:26,54.12,61.5,59.83,57.04,,,
28125,11/8/2025 5:26,54.12,61.43,59.56,56.89,,,
28126,11/8/2025 5:26,54.09,61.47,59.47,56.8,,,
28127,11/8/2025 5:26,54.14,61.54,59.54,56.91,,,
28128,11/8/2025 5:26,54.1,61.45,59.52,56.88,,,
28129,11/8/2025 5:26,54.14,61.52,59.67,56.98,,,
28130,11/8/2025 5:26,54.1,61.5,59.77,57.09,,,
28131,11/8/2025 5:26,54.16,61.5,59.95,57.16,,,
28132,11/8/2025 5:26,54.1,61.45,59.94,57.16,,,
28133,11/8/2025 5:26,54.16,61.48,60.1,57.2,,,
28134,11/8/2025 5:26,54.14,61.41,60.15,57.42,,,
28135,11/8/2025 5:26,54.14,61.45,60.26,57.72,,,
28136,11/8/2025 5:26,54.14,61.45,60.3,58.01,,,
28137,11/8/2025 5:26,54.16,61.45,60.4,58.17,,,
28138,11/8/2025 5:26,54.09,61.39,60.57,58.33,,,
28139,11/8/2025 5:26,54.18,61.43,60.6,58.57,,,
28140,11/8/2025 5:26,54.16,61.5,60.57,58.57,,,
28141,11/8/2025 5:27,54.14,61.41,60.49,58.66,,,
28142,11/8/2025 5:27,54.18,61.45,60.48,58.69,,,
28143,11/8/2025 5:27,54.12,61.5,60.49,58.64,,,
28144,11/8/2025 5:27,54.18,61.47,60.6,58.71,,,
28145,11/8/2025 5:27,54.18,61.41,60.53,58.75,,,
28146,11/8/2025 5:27,54.16,61.45,60.69,58.86,,,
28147,11/8/2025 5:27,54.18,61.5,60.67,58.78,,,
28148,11/8/2025 5:27,54.19,61.45,60.75,58.89,,,
28149,11/8/2025 5:27,54.25,61.52,60.66,58.78,,,
28150,11/8/2025 5:27,54.19,61.45,60.69,58.86,,,
28151,11/8/2025 5:27,54.19,61.43,60.71,58.77,,,
28152,11/8/2025 5:27,54.18,61.41,60.58,58.82,,,
28153,11/8/2025 5:27,54.19,61.45,60.55,58.66,,,
28154,11/8/2025 5:27,54.19,61.45,60.46,58.48,,,
28155,11/8/2025 5:27,54.18,61.36,60.46,58.62,,,
28156,11/8/2025 5:27,54.16,61.36,60.49,58.69,,,
28157,11/8/2025 5:27,54.23,61.38,60.49,58.75,,,
28158,11/8/2025 5:27,54.16,61.32,60.51,58.73,,,
28159,11/8/2025 5:27,54.16,61.34,60.55,58.77,,,
28160,11/8/2025 5:27,54.19,61.32,60.58,58.75,,,
28161,11/8/2025 5:28,54.21,61.3,60.64,58.71,,,
28162,11/8/2025 5:28,54.18,61.29,60.46,58.69,,,
28163,11/8/2025 5:28,54.14,61.36,60.64,58.75,,,
28164,11/8/2025 5:28,54.21,61.38,60.57,58.78,,,
28165,11/8/2025 5:28,54.19,61.36,60.6,58.89,,,
28166,11/8/2025 5:28,54.18,61.36,60.57,58.93,,,
28167,11/8/2025 5:28,54.18,61.38,60.39,58.86,,,
28168,11/8/2025 5:28,54.23,61.36,60.42,58.84,,,
28169,11/8/2025 5:28,54.19,61.32,60.49,58.86,,,
28170,11/8/2025 5:28,54.19,61.32,60.44,58.87,,,
28171,11/8/2025 5:28,54.14,61.21,60.51,59,,,
28172,11/8/2025 5:28,54.16,61.3,60.4,58.93,,,
28173,11/8/2025 5:28,54.16,61.25,60.53,58.84,,,
28174,11/8/2025 5:28,54.16,61.3,60.4,58.75,,,
28175,11/8/2025 5:28,54.16,61.25,60.51,58.8,,,
28176,11/8/2025 5:28,54.14,61.27,60.48,58.82,,,
28177,11/8/2025 5:28,54.1,61.25,60.46,58.77,,,
28178,11/8/2025 5:28,54.16,61.23,60.46,58.77,,,
28179,11/8/2025 5:28,54.14,61.3,60.48,58.75,,,
28180,11/8/2025 5:28,54.12,61.29,60.42,58.82,,,
28181,11/8/2025 5:29,54.16,61.29,60.44,58.86,,,
28182,11/8/2025 5:29,54.19,61.27,60.51,58.84,,,
28183,11/8/2025 5:29,54.19,61.3,60.39,58.84,,,
28184,11/8/2025 5:29,54.09,61.29,60.42,58.77,,,
28185,11/8/2025 5:29,54.16,61.3,60.37,58.77,,,
28186,11/8/2025 5:29,54.16,61.34,60.37,58.75,,,
28187,11/8/2025 5:29,54.12,61.34,60.42,58.64,,,
28188,11/8/2025 5:29,54.12,61.3,60.4,58.75,,,
28189,11/8/2025 5:29,54.07,61.38,60.39,58.84,,,
28190,11/8/2025 5:29,54.12,61.3,60.4,58.75,,,
28191,11/8/2025 5:29,54.12,61.29,60.51,58.66,,,
28192,11/8/2025 5:29,54.09,61.3,60.35,58.59,,,
28193,11/8/2025 5:29,54.03,61.3,60.42,58.71,,,
28194,11/8/2025 5:29,54.1,61.25,60.31,58.59,,,
28195,11/8/2025 5:29,54.09,61.29,60.3,58.46,,,
28196,11/8/2025 5:29,54.09,61.36,60.24,58.53,,,
28197,11/8/2025 5:29,54.09,61.32,60.17,58.42,,,
28198,11/8/2025 5:29,54.09,61.3,60.22,58.42,,,
28199,11/8/2025 5:29,54.09,61.34,60.15,58.41,,,
28200,11/8/2025 5:29,54.12,61.29,60.21,58.35,,,
28201,11/8/2025 5:30,54.09,61.29,60.26,58.44,,,
28202,11/8/2025 5:30,54.12,61.34,60.28,58.53,,,
28203,11/8/2025 5:30,54.14,61.3,60.4,58.6,,,
28204,11/8/2025 5:30,54.1,61.29,60.51,58.69,,,
28205,11/8/2025 5:30,54.1,61.29,60.48,58.78,,,
28206,11/8/2025 5:30,54.21,61.34,60.6,58.73,,,
28207,11/8/2025 5:30,54.19,61.36,60.62,58.78,,,
28208,11/8/2025 5:30,54.18,61.3,60.57,58.71,,,
28209,11/8/2025 5:30,54.21,61.3,60.57,58.75,,,
28210,11/8/2025 5:30,54.09,61.29,60.53,58.69,,,
28211,11/8/2025 5:30,54.16,61.27,60.57,58.66,,,
28212,11/8/2025 5:30,54.16,61.29,60.46,58.55,,,
28213,11/8/2025 5:30,54.16,61.23,60.53,58.66,,,
28214,11/8/2025 5:30,54.18,61.3,60.44,58.66,,,
28215,11/8/2025 5:30,54.19,61.27,60.42,58.55,,,
28216,11/8/2025 5:30,54.18,61.21,60.17,58.26,,,
28217,11/8/2025 5:30,54.16,61.2,60.13,58.37,,,
28218,11/8/2025 5:30,54.16,61.14,60.1,58.26,,,
28219,11/8/2025 5:30,54.21,61.18,60.1,58.17,,,
28220,11/8/2025 5:30,54.14,61.11,60.21,58.23,,,
28221,11/8/2025 5:31,54.19,61.23,60.31,58.08,,,
28222,11/8/2025 5:31,54.12,61.16,60.26,58.15,,,
28223,11/8/2025 5:31,54.19,61.16,60.3,58.17,,,
28224,11/8/2025 5:31,54.18,61.16,60.35,58.37,,,
28225,11/8/2025 5:31,54.19,61.18,60.3,58.28,,,
28226,11/8/2025 5:31,54.18,61.14,60.31,58.33,,,
28227,11/8/2025 5:31,54.16,61.18,60.22,58.37,,,
28228,11/8/2025 5:31,54.16,61.16,60.19,58.33,,,
28229,11/8/2025 5:31,54.21,61.18,60.12,58.28,,,
28230,11/8/2025 5:31,54.21,61.16,59.92,58.15,,,
28231,11/8/2025 5:31,54.12,61.12,59.94,58.06,,,
28232,11/8/2025 5:31,54.16,61.18,60.03,58.21,,,
28233,11/8/2025 5:31,54.19,61.12,60.03,58.03,,,
28234,11/8/2025 5:31,54.21,61.05,60.08,57.92,,,
28235,11/8/2025 5:31,54.16,61.12,60.12,57.97,,,
28236,11/8/2025 5:31,54.25,61.16,60.13,58.1,,,
28237,11/8/2025 5:31,54.18,61.16,60.3,58.1,,,
28238,11/8/2025 5:31,54.19,61.16,60.21,58.19,,,
28239,11/8/2025 5:31,54.19,61.18,60.28,58.21,,,
28240,11/8/2025 5:31,54.25,61.23,60.28,58.3,,,
28241,11/8/2025 5:32,54.18,61.21,60.28,58.42,,,
28242,11/8/2025 5:32,54.23,61.18,60.3,58.42,,,
28243,11/8/2025 5:32,54.18,61.21,60.21,58.48,,,
28244,11/8/2025 5:32,54.21,61.14,60.15,58.32,,,
28245,11/8/2025 5:32,54.21,61.14,60.21,58.28,,,
28246,11/8/2025 5:32,54.21,61.14,60.21,58.33,,,
28247,11/8/2025 5:32,54.18,61.21,60.22,58.5,,,
28248,11/8/2025 5:32,54.16,61.16,60.22,58.44,,,
28249,11/8/2025 5:32,54.19,61.23,60.19,58.35,,,
28250,11/8/2025 5:32,54.18,61.21,60.24,58.39,,,
28251,11/8/2025 5:32,54.21,61.21,60.22,58.46,,,
28252,11/8/2025 5:32,54.18,61.21,60.22,58.42,,,
28253,11/8/2025 5:32,54.21,61.23,60.24,58.39,,,
28254,11/8/2025 5:32,54.14,61.21,60.28,58.46,,,
28255,11/8/2025 5:32,54.21,61.21,60.19,58.44,,,
28256,11/8/2025 5:32,54.19,61.16,60.06,58.39,,,
28257,11/8/2025 5:32,54.19,61.11,60.03,58.33,,,
28258,11/8/2025 5:32,54.18,61.23,60.04,58.26,,,
28259,11/8/2025 5:32,54.19,61.18,59.97,58.24,,,
28260,11/8/2025 5:32,54.18,61.2,60.06,58.15,,,
28261,11/8/2025 5:33,54.21,61.25,60.06,58.14,,,
28262,11/8/2025 5:33,54.1,61.18,59.97,58.15,,,
28263,11/8/2025 5:33,54.16,61.21,60.08,58.19,,,
28264,11/8/2025 5:33,54.18,61.21,59.99,58.33,,,
28265,11/8/2025 5:33,54.23,61.18,60.06,58.37,,,
28266,11/8/2025 5:33,54.23,61.12,60.06,58.39,,,
28267,11/8/2025 5:33,54.16,61.14,60.06,58.64,,,
28268,11/8/2025 5:33,54.27,61.11,60.19,58.64,,,
28269,11/8/2025 5:33,54.19,61.16,60.12,58.62,,,
28270,11/8/2025 5:33,54.21,61.09,60.08,58.51,,,
28271,11/8/2025 5:33,54.21,61.12,60.04,58.51,,,
28272,11/8/2025 5:33,54.25,61.16,59.99,58.46,,,
28273,11/8/2025 5:33,54.21,61.09,59.99,58.5,,,
28274,11/8/2025 5:33,54.28,61.02,60.12,58.55,,,
28275,11/8/2025 5:33,54.23,61.05,60.13,58.73,,,
28276,11/8/2025 5:33,54.19,61.07,60.3,58.75,,,
28277,11/8/2025 5:33,54.21,61.11,60.19,58.68,,,
28278,11/8/2025 5:33,54.18,61.03,60.21,58.62,,,
28279,11/8/2025 5:33,54.21,61,60.17,58.57,,,
28280,11/8/2025 5:33,54.23,61.03,60.15,58.44,,,
28281,11/8/2025 5:34,54.21,61.05,60.22,58.57,,,
28282,11/8/2025 5:34,54.19,61.07,60.15,58.5,,,
28283,11/8/2025 5:34,54.18,61.05,60.21,58.57,,,
28284,11/8/2025 5:34,54.27,61.09,60.15,58.55,,,
28285,11/8/2025 5:34,54.23,61.11,60.21,58.62,,,
28286,11/8/2025 5:34,54.25,61.02,60.28,58.59,,,
28287,11/8/2025 5:34,54.19,61.07,60.17,58.64,,,
28288,11/8/2025 5:34,54.16,60.98,60.22,58.73,,,
28289,11/8/2025 5:34,54.19,60.96,60.26,58.78,,,
28290,11/8/2025 5:34,54.19,61.03,60.15,58.64,,,
28291,11/8/2025 5:34,54.19,61.02,60.17,58.62,,,
28292,11/8/2025 5:34,54.16,61.02,60.13,58.71,,,
28293,11/8/2025 5:34,54.18,61,60.06,58.62,,,
28294,11/8/2025 5:34,54.18,60.98,60.22,58.68,,,
28295,11/8/2025 5:34,54.23,60.98,60.28,58.69,,,
28296,11/8/2025 5:34,54.18,60.98,60.44,58.78,,,
28297,11/8/2025 5:34,54.21,61.02,60.39,58.77,,,
28298,11/8/2025 5:34,54.16,61.03,60.39,58.78,,,
28299,11/8/2025 5:34,54.18,61.03,60.37,58.77,,,
28300,11/8/2025 5:34,54.12,61.09,60.31,58.68,,,
28301,11/8/2025 5:35,54.14,61.05,60.39,58.75,,,
28302,11/8/2025 5:35,54.18,61.03,60.31,58.68,,,
28303,11/8/2025 5:35,54.18,61.02,60.26,58.55,,,
28304,11/8/2025 5:35,54.18,60.96,60.31,58.55,,,
28305,11/8/2025 5:35,54.16,61.03,60.21,58.59,,,
28306,11/8/2025 5:35,54.16,61.02,60.1,58.55,,,
